Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
21.59,2,0.1191564486804226637396769213,0.123584090664335,0.123584090664335,0.119301755220238,0.119301755220238,0.12054762253615,0.1247872107462106193542806213,0.1092178634327679193542806213,0.0155693473134427,3.8496196459932584180851630746,32.01132143403414249571977422,32.080471672817642450677953527,766522600
21.60,2,0.1191527577446230811029006393,0.123579677301367,0.123579677301367,0.11929805978349,0.11929805978349,0.120527128323172,0.1247665749936064011544129898,0.1091972276801637011544129898,0.0155693473134427,3.8489581000936954809144350142,32.008989113590317691539621211,32.078299953788863433461609585,766877600
21.61,2,0.1191490664693581452489381553,0.123575263883026,0.123575263883026,0.119294364006862,0.119294364006862,0.120506642263335,0.1247459473872452180707417933,0.1091766000738025180707417933,0.0155693473134427,3.8482967652360353334508262261,32.00665844556007980606727726,32.076129729721814114574629341,767232600
21.62,2,0.1191453895680519113440492296,0.123570866079654,0.123570866079654,0.119290682621721,0.119290682621721,0.120486190988207,0.1247253550893570113968551473,0.1091560077759143113968551473,0.0155693473134427,3.8476364189396712926297101004,32.004332455897681345830156653,32.073963796391315116100428801,767587700
21.63,2,0.1191417084358127458453590759,0.123566464448957,0.123566464448957,0.119286997000488,0.119286997000488,0.120465751492608,0.1247047744302506812787780357,0.1091354271168079812787780357,0.0155693473134427,3.8469763824967251429907623092,32.002006691174361017390148649,32.071798030128662676470239696,767942700
21.64,2,0.1191380304375533866162044122,0.12356206655069,0.12356206655069,0.119283314517056,0.119283314517056,0.120445328970172,0.1246842108642272086228817585,0.1091148635507845086228817585,0.0155693473134427,3.8463168115402302042822630802,31.999683552672651089044013423,32.069634657833068071928950056,768297700
21.65,2,0.1191343567707453820799281954,0.123557673786545,0.123557673786545,0.119279636370358,0.119279636370358,0.120424929206274,0.1246636702220561935481433536,0.1090943229086134935481433536,0.0155693473134427,3.8456578724882527286481903656,31.997358937665927135308709513,32.067469866151395220599063095,768652700
21.66,2,0.1191306916812416923736743558,0.123553290443534,0.123553290443534,0.119275966811423,0.119275966811423,0.120404553157064,0.1246431536089205576961412857,0.1090738062954778576961412857,0.0155693473134427,3.8449995963807727682325221142,31.99503902796999267121711079,32.065309395092711865094362272,769007800
21.67,2,0.1191270199214926486944259497,0.12354890073902,0.12354890073902,0.11927229057411,0.11927229057411,0.120384186298558,0.1246226459588757108042945593,0.1090532986454330108042945593,0.0155693473134427,3.8443415509890979047620271598,31.992718411746331934881425048,32.063148226464699513266778837,769362800
21.68,2,0.1191233612926222081452104251,0.12354452476841,0.12354452476841,0.119268627483687,0.119268627483687,0.120363836020436,0.1246021553584215824915016391,0.1090328080449788824915016391,0.0155693473134427,3.8436839673532010284021948501,31.990399123259513466082842164,32.060988244954196240333587707,769717900
21.69,2,0.1191197158726074722733811921,0.123540162910029,0.123540162910029,0.119264977618228,0.119264977618228,0.120343510919419,0.1245816904122451565072521945,0.1090123430988024565072521945,0.0155693473134427,3.8430270913580277912970031357,31.988082682166415689494396087,32.058830857068163182487732436,770073000
21.70,2,0.1191160637011399600321689397,0.123535794398128,0.123535794398128,0.119261320993083,0.119261320993083,0.120323188976604,0.1245612283901414881289339606,0.1089918810766987881289339606,0.0155693473134427,3.8423702712100000751732208474,31.985764868696243891832846049,32.056672155654649875133727977,770428000
21.71,2,0.1191124157368452240498224209,0.123531431421642,0.123531431421642,0.119257668580241,0.119257668580241,0.120302904849218,0.1245408043536148604305670315,0.1089714570401721604305670315,0.0155693473134427,3.8417145107260473997791282165,31.983451071700259153051773629,32.054517126549858912108519332,770783000
21.72,2,0.1191087754644419186680571364,0.123527076578548,0.123527076578548,0.119254023868671,0.119254023868671,0.12028263296171,0.1245203928333598306473361136,0.1089510455199171306473361136,0.0155693473134427,3.8410590796431339524673077539,31.981138853989456629286139641,32.052363519543537120710182714,771138000
21.73,2,0.1191051339526568473265421711,0.123522721056067,0.123522721056067,0.119250377916207,0.119250377916207,0.120262377175314,0.1244999973806999365546631342,0.1089306500672572365546631342,0.0155693473134427,3.8404040790780079177774351274,31.978826932935063974053826072,32.050210141303734041962853281,771493100
21.74,2,0.1191015035671476785244515100,0.123518377351261,0.123518377351261,0.119246743103588,0.119246743103588,0.120242140605,0.1244796215448463928035003389,0.1089102742314036928035003389,0.0155693473134427,3.8397496100869038802491860099,31.976517199367802635929111566,32.048058745724935242022543385,771848100
21.75,2,0.1190978673854663072049508750,0.12351402840922,0.12351402840922,0.119243102487728,0.119243102487728,0.120221920344254,0.1244592618258479271677221888,0.1088899145124052271677221888,0.0155693473134427,3.8390955717824208948394451898,31.974207774884993340862452079,32.045907589889286724328842261,772203100
21.76,2,0.1190942473765899286783003572,0.123509696787386,0.123509696787386,0.119239478064395,0.119239478064395,0.120201732093409,0.1244389347017184531229200827,0.1088695873882757531229200827,0.0155693473134427,3.8384424356037151080663769411,31.971902898168568922652743496,32.043760601311434058786932802,772558100
21.77,2,0.1190906274827438770832386210,0.123505365356247,0.123505365356247,0.119235853756232,0.119235853756232,0.120181546003294,0.1244186097436571127992558786,0.1088492624302144127992558786,0.0155693473134427,3.8377893292086699424911683302,31.969596164893452343929849578,32.0416118480963246993057508,772913200
21.78,2,0.1190870073543219592716368525,0.123501034037632,0.123501034037632,0.119232229213208,0.119232229213208,0.120161369865085,0.1243982947353668593640079527,0.1088289474219241593640079527,0.0155693473134427,3.8371364749627710502577973091,31.967289329885008827585968334,32.039462955577448636946043482,773268300
21.79,2,0.1190833903483844662314342799,0.123496707196706,0.123496707196706,0.119228607796476,0.119228607796476,0.120141232371269,0.1243780185041970514705787959,0.1088086711907543514705787959,0.0155693473134427,3.8364846980875663835102418299,31.964988298114128472848538553,32.037319392208620481699968798,773623300
21.80,2,0.1190797800972527670866381734,0.123492387250805,0.123492387250805,0.119224993142787,0.119224993142787,0.120121098538859,0.1243577461728362259993453560,0.1087883988593935259993453560,0.0155693473134427,3.8358329988005094239752707202,31.962683201260473102325274073,32.035172011256287777164594642,773978300
21.81,2,0.1190761694119784912895672635,0.123488067828926,0.123488067828926,0.119221378054426,0.119221378054426,0.120100992167425,0.1243375013040106443452709664,0.1087681539905679443452709664,0.0155693473134427,3.8351820515027931322355824539,31.96038547097275253935691539,32.033031416997352923335163266,774333300
21.82,2,0.1190725774888306258515438422,0.12348376767927,0.12348376767927,0.119217781751071,0.119217781751071,0.120080899420211,0.1243172707236968790471168591,0.1087479234102541790471168591,0.0155693473134427,3.8345314781652868815792253374,31.958086453714332309779400424,32.030889579190142562100557111,774688400
21.83,2,0.1190689831599083764966884983,0.123479466139966,0.123479466139966,0.119214183039008,0.119214183039008,0.120060835897077,0.1242970693011620461142861860,0.1087277219877193461142861860,0.0155693473134427,3.8338817041399230001932001244,31.955788896941472964817732994,32.028749041208954309141545062,775043400
21.84,2,0.1190653819497186368541635348,0.123475157789348,0.123475157789348,0.119210577437286,0.119210577437286,0.120040774737691,0.1242768700032242783493247964,0.1087075226897815783493247964,0.0155693473134427,3.8332319543619120050128802041,31.953492329403329674037906339,32.026609379814540463790886715,775398500
21.85,2,0.1190617929351118034966216531,0.123470862478165,0.123470862478165,0.119206984046019,0.119206984046019,0.120020737104071,0.1242566946717903171424509843,0.1086873473583476171424509843,0.0155693473134427,3.8325828539346190101607321267,31.951197116652782346134028727,32.024470922342395422682316866,775753500
21.86,2,0.1190582146405622342477954218,0.123466578609346,0.123466578609346,0.119203401387882,0.119203401387882,0.120000719592919,0.1242365398498994215236430686,0.1086671925364567215236430686,0.0155693473134427,3.8319343032022282058022452431,31.948904293117595458914051566,32.022334631167484865081779789,776108500
21.87,2,0.1190546318984251902978433275,0.123462290516246,0.123462290516246,0.119199814276733,0.119199814276733,0.11998070870948,0.1242163915042593449599402265,0.1086470441908166449599402265,0.0155693473134427,3.8312858995193476468943043431,31.946611166618721212653184273,32.020198013216898530386306096,776463600
21.88,2,0.1190510597943082323955931930,0.123458014449217,0.123458014449217,0.119196237816578,0.119196237816578,0.119960737017166,0.1241962827455732338643451271,0.1086269354321305338643451271,0.0155693473134427,3.8306385908165852771421668591,31.944323137359140852156702033,32.018066065757156415146120997,776818600
21.89,2,0.1190474733603326680023369120,0.123453724275466,0.123453724275466,0.119192647009089,0.119192647009089,0.119940772465526,0.1241761806308945563892500354,0.1086068333174518563892500354,0.0155693473134427,3.8299914327268549867113221396,31.942034117820627756665133819,32.015933152476081154428632154,777173600
21.90,2,0.1190439064435488813302791323,0.123449454309809,0.123449454309809,0.119189075742592,0.119189075742592,0.119920826676119,0.1241560979722704971338079413,0.1085867506588277971338079413,0.0155693473134427,3.8293447916670950601414458563,31.939747163169694716349011984,32.013802103716464829062480536,777528600
21.91,2,0.1190403373531913377270240927,0.123445182304382,0.123445182304382,0.119185502299871,0.119185502299871,0.119900884832202,0.1241360191855472041354442684,0.1085666718721045041354442684,0.0155693473134427,3.8286982205630112791593068379,31.937456589952299384464295094,32.011667648852986195648328261,777883700
21.92,2,0.1190367768205223567524729896,0.12344092027958,0.12344092027958,0.119181937425275,0.119181937425275,0.119880983287434,0.1241159810217416160713248333,0.1085466337082989160713248333,0.0155693473134427,3.828052771632492571951905836,31.93517590466011918329133102,32.009542312511369122072322574,778238700
21.93,2,0.1190332193577509062941700283,0.123436661644338,0.123436661644338,0.119178375624319,0.119178375624319,0.119861090735804,0.1240959519638904112767987429,0.1085266046504477112767987429,0.0155693473134427,3.827407541359882682224500282,31.932892953174411227206927151,32.007414822714418514155343197,778593800
21.94,2,0.1190296650447687586826484740,0.123432406750842,0.123432406750842,0.119174816976994,0.119174816976994,0.119841214970515,0.1240759398127390582369967921,0.1085065924992963582369967921,0.0155693473134427,3.8267627525988922001425795258,31.930609210365199008685964772,32.005286544713534770343302079,778948800
21.95,2,0.1190261147231921910759174874,0.123428156113203,0.123428156113203,0.119171262325942,0.119171262325942,0.119821346569,0.1240559351694029204833479260,0.1084865878559602204833479260,0.0155693473134427,3.8261181354701389398286101166,31.928326659499952347035260989,32.003159325627443411190994767,779303900
21.96,2,0.1190225831524082934210134420,0.123423925224174,0.123423925224174,0.119167726448548,0.119167726448548,0.119801505758749,0.1240359587897397611250091976,0.1084666114762970611250091976,0.0155693473134427,3.8254742839639622914480814061,31.926047530185843170021997907,32.001035224557655734771058557,779658900
21.97,2,0.1190190381650349495693459743,0.123419681439469,0.123419681439469,0.119164177138204,0.119164177138204,0.119781680568484,0.1240159975704949813031030383,0.1084466502570522813031030383,0.0155693473134427,3.8248308220785949043320645033,31.923769318033117749892156013,31.998911922316855618001270211,780013900
21.98,2,0.1190154962860945367380821875,0.123415441452046,0.123415441452046,0.119160630940083,0.119160630940083,0.119761874941448,0.1239960560350846162392688149,0.1084267087216419162392688149,0.0155693473134427,3.8241878787791850954159328016,31.92149334074727996906738487,31.996790640053346984120754053,780369000
21.99,2,0.1190119564722624362794545499,0.123411204425607,0.123411204425607,0.119157086809589,0.119157086809589,0.119742094860698,0.1239761401337353998617412801,0.1084067928202926998617412801,0.0155693473134427,3.8235456239059838900737802086,31.919219860563101230489733447,31.994671617703958547494957361,780724000
22.00,2,0.1190084308036512051805937819,0.123406981840198,0.123406981840198,0.119153556841566,0.119153556841566,0.119722322509602,0.1239562324613155288358485918,0.1083868851478728288358485918,0.0155693473134427,3.8229035582175300644065618758,31.916945998202602339425940213,31.992552190271733841338212776,781079000
22.01,2,0.1190049046861831479866314889,0.123402759495229,0.123402759495229,0.119150026424138,0.119150026424138,0.119702569920972,0.1239363445477145764269731513,0.1083669972342718764269731513,0.0155693473134427,3.8222620113996362466012785541,31.914672001453336736257713406,31.99043258108060539724854722,781434000
22.02,2,0.1190013816314506181082896302,0.123398540895891,0.123398540895891,0.119146499073181,0.119146499073181,0.119682836727374,0.1239164761480512875193452494,0.1083471288346085875193452494,0.0155693473134427,3.8216209758158071127588853935,31.91240302814739512940930809,31.988317581096838000298480315,781789100
22.03,2,0.1189978642747969318987778861,0.123394328314786,0.123394328314786,0.119142977427251,0.119142977427251,0.119663112403254,0.1238966168224961583809675661,0.1083272695090534583809675661,0.0155693473134427,3.8209801517657651910663831437,31.910130578348291687122099153,31.986199300298204322767974338,782144100
22.04,2,0.1189943409411394778075883929,0.12339011056343,0.12339011056343,0.119139449797028,0.119139449797028,0.119643411494717,0.1238767807178209248763916828,0.1083074334043782248763916828,0.0155693473134427,3.8203399439035005928333315168,31.907862254297435968233907322,31.984084792137151911746295651,782499200
22.05,2,0.1189908361557555916496365278,0.123385912021355,0.123385912021355,0.119135940737698,0.119135940737698,0.119623728543058,0.1238569632294784451037974008,0.1082876159160357451037974008,0.0155693473134427,3.8197002196972702406209175819,31.90559555859792080328765432,31.981971739071526697517617545,782854200
22.06,2,0.1189873254299656576052609091,0.123381708342415,0.123381708342415,0.119132425730718,0.119132425730718,0.11960406891306,0.1238371688693165269977049562,0.1082678215558738269977049562,0.0155693473134427,3.8190611077808200161559101714,31.90333131045777873083858931,31.97986089920073547825599182,783209200
22.07,2,0.1189838203992578654124668143,0.123377510622768,0.123377510622768,0.119128916425765,0.119128916425765,0.119584416550665,0.1238173819803072005455944291,0.1082480346668645005455944291,0.0155693473134427,3.8184221589921473800210077523,31.901066587468278681933505251,31.977749566468112257312525285,783564300
22.08,2,0.1189803312783131727129643331,0.123373329561492,0.123373329561492,0.119125423049977,0.119125423049977,0.119564784791959,0.1237976162638040570840613216,0.1082282689503613570840613216,0.0155693473134427,3.8177837652249597055042586394,31.898803907676158800772987045,31.975640071810551551957362953,783919300
22.09,2,0.1189768286938290678599249486,0.123369135719933,0.123369135719933,0.11912191619423,0.11912191619423,0.119545173304633,0.1237778703603062457308064842,0.1082085230468635457308064842,0.0155693473134427,3.8171458869112351531883612989,31.896540726895993710532569656,31.973530052258450208664274692,784274400
22.10,2,0.1189733392850321244562631086,0.123364955349583,0.123364955349583,0.119118422530238,0.119118422530238,0.119525569589572,0.1237581326944775369024991247,0.1081887853810348369024991247,0.0155693473134427,3.8165081918208448048000845645,31.894279616235942904529120966,31.971421902629196421857375632,784629400
22.11,2,0.1189698593388927491623928072,0.12336078570811,0.12336078570811,0.119114938340443,0.119114938340443,0.119506001638445,0.1237384311452292601025544724,0.1081690838317865601025544724,0.0155693473134427,3.8158714780045870800877086639,31.892022998579009608748379177,31.969317857276568711419512979,784984400
22.12,2,0.1189663596014256431191631051,0.12335659652099,0.12335659652099,0.119111434335186,0.119111434335186,0.119486441759715,0.1237187369813264240323697449,0.1081493896678837240323697449,0.0155693473134427,3.8152349217520266340081183901,31.889766731943177457890651616,31.967214084769648020489898789,785339500
22.13,2,0.1189628858078721099094094453,0.123352433885654,0.123352433885654,0.11910795630548,0.11910795630548,0.119466897928726,0.1236990597820335794898116580,0.1081297124685908794898116580,0.0155693473134427,3.8145987968677041158923848532,31.887510533886004644815671407,31.965110316840950327774996625,785694500
22.14,2,0.1189594085850058709039918065,0.123348268323507,0.123348268323507,0.119104474842279,0.119104474842279,0.119447368667225,0.1236793970412086821518096019,0.1081100497277659821518096019,0.0155693473134427,3.8139630309347658074672768814,31.885253531047666055351907153,31.963005743264467902147150203,786049500
22.15,2,0.1189559409410585841848973352,0.123344112940956,0.123344112940956,0.119101002969678,0.119101002969678,0.119427856104927,0.1236597513446763574808978359,0.1080904040312336574808978359,0.0155693473134427,3.8133276974104406017111906682,31.883001609381758842162590807,31.960905830238827952700103179,786404500
22.16,2,0.1189524751919999588528298152,0.123339960195226,0.123339960195226,0.119097532994276,0.119097532994276,0.119408364689532,0.1236401268741888189240202803,0.1080707795607461189240202803,0.0155693473134427,3.8126929154719379099336859218,31.880748053528806991215626586,31.958804336439861551424092929,786759600
22.17,2,0.1189490070929889541810044020,0.123335805819777,0.123335805819777,0.119094060666057,0.119094060666057,0.119388894022017,0.1236205230820659813741215191,0.1080511757686232813741215191,0.0155693473134427,3.8120586688081919899045542748,31.878498618216266492368901684,31.956706608029150434857179182,787114600
22.18,2,0.1189455474891757806535963061,0.123331660316769,0.123331660316769,0.119090596843395,0.119090596843395,0.119369433712211,0.1236009299509866166777329623,0.1080315826375439166777329623,0.0155693473134427,3.8114246698229130585591691145,31.876249645425547253449847461,31.954609252244870579163746194,787469700
22.19,2,0.1189420918972692223117789461,0.123327519460554,0.123327519460554,0.119087137037532,0.119087137037532,0.119349991372984,0.1235813549417093955916782380,0.1080120076282666955916782380,0.0155693473134427,3.8107911316299188652286015541,31.87400149462357048858027892,31.9525125983219671356830224,787824700
22.20,2,0.1189386384357515675999292140,0.123323381597087,0.123323381597087,0.119083679364655,0.119083679364655,0.119330573616857,0.1235618046050029714039509838,0.1079924572915602714039509838,0.0155693473134427,3.8101582412737220000783409434,31.871756459643832978847792462,31.950418773107377909559006159,788179800
22.21,2,0.1189351878279650109039090458,0.123319246667567,0.123319246667567,0.11908022454899,0.11908022454899,0.119311158008275,0.1235422565169260814488933127,0.1079729092034833814488933127,0.0155693473134427,3.809525355734548247648062952,31.869507955323000065711832854,31.948321671656443496648256497,788534700
22.22,2,0.1189317403866644603203733203,0.123315116289058,0.123315116289058,0.119076772903672,0.119076772903672,0.119291781881397,0.1235227480453294608952676152,0.1079534007318867608952676152,0.0155693473134427,3.8088935449012974868516295715,31.867266672359290979402637941,31.94623120362902635606575545,788889800
22.23,2,0.1189283059543702410412566946,0.12331099918705,0.12331099918705,0.119073334283225,0.119073334283225,0.119272412732912,0.1235032470112179329862150976,0.1079338996977752329862150976,0.0155693473134427,3.808261886292473510667436992,31.865025311847199759448909859,31.944140606767493764738916286,789244900
22.24,2,0.1189248644111515254691196557,0.123306875079244,0.123306875079244,0.119069888543181,0.119069888543181,0.119253046967484,0.1234837491136044879589456827,0.1079144018001617879589456827,0.0155693473134427,3.8076302560727004684265563238,31.862782315748885350132685211,31.94204843578831370870965051,789599900
22.25,2,0.1189214259947069443324945710,0.123302755482807,0.123302755482807,0.119066445933725,0.119066445933725,0.119233720687811,0.1234642908351372678589445403,0.1078949435216945678589445403,0.0155693473134427,3.8069996987716833446686632361,31.860544503861155048643134546,31.939961004651845948337584595,789954900
22.26,2,0.1189180070299869637627830555,0.123298655456876,0.123298655456876,0.119063022799714,0.119063022799714,0.119214396790364,0.1234448356204449416831766182,0.1078754883070022416831766182,0.0155693473134427,3.8063691665339886295592470816,31.85830412615903336551341329,31.937871134501273794428780768,790310000
22.27,2,0.1189145800340850115633967575,0.123294547713849,0.123294547713849,0.119059591624727,0.119059591624727,0.119195082307993,0.1234253895457698672218650538,0.1078560422323271672218650538,0.0155693473134427,3.8057388328099719668035652902,31.856065668617102538937773122,31.935782989198915636043487358,790665000
22.28,2,0.1189111506360629153635520928,0.123290438678054,0.123290438678054,0.119056158044691,0.119056158044691,0.119175799719142,0.1234059753000696718544591674,0.1078366279866269718544591674,0.0155693473134427,3.8051093469692031141714094916,31.853831363463901321928095247,31.933698628769278097344710137,791020000
22.29,2,0.1189077395684093816182702451,0.123286348551361,0.123286348551361,0.119052742817376,0.119052742817376,0.119156532742651,0.1233865773171378185644216861,0.1078172300036951185644216861,0.0155693473134427,3.8044802624515362562024553566,31.851597844076113918213521613,31.931614934315345621202751211,791375100
22.30,2,0.1189043161790729688775179509,0.123282246500496,0.123282246500496,0.119049315253353,0.119049315253353,0.119137277794947,0.1233671909395172054884344501,0.1077978436260745054884344501,0.0155693473134427,3.8038514452094739126449831156,31.849364655595894920099857687,31.929531485687822822756226779,791730000
22.31,2,0.1189009111186807548631048671,0.123278163722837,0.123278163722837,0.119045906040625,0.119045906040625,0.119118048927019,0.1233478312984098542701504628,0.1077784839849671542701504628,0.0155693473134427,3.8032233280988521976214593199,31.84713463525910005556588515,31.927450909526864885746791155,792085100
22.32,2,0.1188974991800632566993756726,0.123274074260057,0.123274074260057,0.119042489941284,0.119042489941284,0.119098825949248,0.1233284773105648053134542961,0.1077591299971221053134542961,0.0155693473134427,3.8025953065078348689016755993,31.844901800598166854487423913,31.925367659797243837887799223,792440200
22.33,2,0.1188940936421039950285561194,0.123269992009916,0.123269992009916,0.119039080250407,0.119039080250407,0.119079625888198,0.1233091464771982340792927255,0.1077397991637555340792927255,0.0155693473134427,3.8019678811881622406080985027,31.842673548709956548077559929,31.923288598385495014475236231,792795200
22.34,2,0.1188906975873166500107530325,0.123265919807229,0.123265919807229,0.119035680054267,0.119035680054267,0.119060441489157,0.1232898316469507615327104589,0.1077204843335080615327104589,0.0155693473134427,3.8013408466472936029062173831,31.8404467618335180777842865,31.921210832504900432573994487,793150300
22.35,2,0.1188872945329735077468898294,0.123261840954144,0.123261840954144,0.119032272850034,0.119032272850034,0.119041267455478,0.1232705269436544384598187669,0.1077011796302117384598187669,0.0155693473134427,3.8007140339242460699184987903,31.838219671346653037317972601,31.919132722083643419627195697,793505300
22.36,2,0.1188839109232481180864631029,0.123257782272178,0.123257782272178,0.119028885114132,0.119028885114132,0.1190221132072,0.1232512427176695154719809133,0.1076818954042268154719809133,0.0155693473134427,3.8000877389138191613932229532,31.835994971700449362254532665,31.917056764013756952677314273,793860400
22.37,2,0.1188805227484723910889268235,0.123253719767988,0.123253719767988,0.119025492807612,0.119025492807612,0.119002980469912,0.1232319798561769513061947313,0.1076626325427342513061947313,0.0155693473134427,3.7994619864106952970786701051,31.833770025232340861824531803,31.914980506587388244820154173,794215400
22.38,2,0.1188771321271536489467949730,0.123249655564704,0.123249655564704,0.119022098051566,0.119022098051566,0.118983869264938,0.1232127384545830472023598454,0.1076433911411403472023598454,0.0155693473134427,3.7988367785268809319317250335,31.831549316880677934995477559,31.912908116638724058068977364,794570400
22.39,2,0.1188737463932273402163336461,0.123245596449269,0.123245596449269,0.119018708188872,0.119018708188872,0.118964763544203,0.1231935027114508649776079847,0.1076241553980081649776079847,0.0155693473134427,3.7982116619633856772619474496,31.829328230565353333032294461,31.910835314401369720049008567,794925400
22.40,2,0.1188703671744811469713557846,0.123241544689557,0.123241544689557,0.119015324849303,0.119015324849303,0.118945681552105,0.1231742909392129767454075661,0.1076049436257702767454075661,0.0155693473134427,3.7975871607115662612563381066,31.827109416519878281122669529,31.908764550818844944917376117,795280400
22.41,2,0.1188669918696770419185672285,0.123237497505971,0.123237497505971,0.119011945428449,0.119011945428449,0.118926618317388,0.1231550980726326222006646040,0.1075857507591899222006646040,0.0155693473134427,3.7969631290419128276201544309,31.824890308228124445561979509,31.906693443858661253838950837,795635500
22.42,2,0.1188636185604169034744640832,0.123233452449853,0.123233452449853,0.119008568005573,0.119008568005573,0.118907558755894,0.1231359089512856866550244756,0.1075665616378429866550244756,0.0155693473134427,3.796339132019082498914583495,31.822672401467373349189996628,31.904623392383935912692765328,795990500
22.43,2,0.1188602535716756149960248216,0.12322941668374,0.12322941668374,0.119005198913362,0.119005198913362,0.118888526520915,0.1231167474640240512052214721,0.1075474001505813512052214721,0.0155693473134427,3.7957158533870919272836032498,31.820457134633930591750771129,31.902555717862066316491797003,796345600
22.44,2,0.1188568862514219129345050179,0.123225379176079,0.123225379176079,0.119001827486795,0.119001827486795,0.118869511302452,0.1230976029221335417092149939,0.1075282556086908417092149939,0.0155693473134427,3.7950929863156616620582848056,31.818243990894122605420850939,31.90048994631224329364661938,796700600
22.45,2,0.1188535281310930448354373484,0.123221351255973,0.123221351255973,0.118998465271373,0.118998465271373,0.118850506702202,0.1230784693265875156981842471,0.1075091220131448156981842471,0.0155693473134427,3.794470358324152193404117512,31.816028633489935706492886087,31.898422051279616831494695486,797055700
22.46,2,0.1188501731227482477231184271,0.123217327014521,0.123217327014521,0.118995106171729,0.118995106171729,0.118831518166226,0.1230593519139135385488100542,0.1074900046004708385488100542,0.0155693473134427,3.7938481188068580678392656394,31.813816937071117353942666047,31.896357488030786874053370924,797410600
22.47,2,0.1188468135424018309468140716,0.123213298974136,0.123213298974136,0.118991742494508,0.118991742494508,0.118812552007598,0.1230402567323749683130543750,0.1074709094189322683130543750,0.0155693473134427,3.79322644041257414313352082,31.811607556644424262478753107,31.894295002657390575563306414,797765700
22.48,2,0.1188434697240013824883487722,0.123209287512124,0.123209287512124,0.118988394598454,0.118988394598454,0.118793608402505,0.1230211846692085130348822458,0.1074518373557658130348822458,0.0155693473134427,3.7926053479375871010136518821,31.80940034134137600713261002,31.892234454052855015942133105,798120700
22.49,2,0.1188401234514352861159004260,0.123205273854762,0.123205273854762,0.118985044245242,0.118985044245242,0.118774672337498,0.1230021200649193717902974803,0.1074327727514766717902974803,0.0155693473134427,3.7919843921492392260193344977,31.807193069517698811473922578,31.890173787178017459150902172,798475800
22.50,2,0.1188367890496875864224490208,0.123201272701263,0.123201272701263,0.118981705777325,0.118981705777325,0.118755753778499,0.1229830733923516266288520650,0.1074137260789089266288520650,0.0155693473134427,3.7913638724512261759203602951,31.804985316569564424469204613,31.888112600519605013120978158,798830800
22.51,2,0.1188334476372842400564687369,0.123197264760582,0.123197264760582,0.118978360290202,0.118978360290202,0.1187368419863,0.1229640332455926474451409500,0.1073946859321499474451409500,0.0155693473134427,3.7907434614670547944219867086,31.802778947277562241085764747,31.886052633744993159782955678,799185900
22.52,2,0.1188301080578482857603766307,0.123193259584377,0.123193259584377,0.118975016638282,0.118975016638282,0.118717956773005,0.1229450197580263135283688729,0.1073756724445836135283688729,0.0155693473134427,3.7901237353545012716897030853,31.800575819019740472919584507,31.883995599870713012045614638,799540900
22.53,2,0.1188267889477908356396734199,0.123189275392445,0.123189275392445,0.118971693480702,0.118971693480702,0.118699085231804,0.1229260206665647190831269524,0.1073566733531220190831269524,0.0155693473134427,3.7895043421807981922631850954,31.798373563543648735046654863,31.881939305480939142653895819,799895900
22.54,2,0.1188234498160699951629434838,0.123185271916037,0.123185271916037,0.118968350277043,0.118968350277043,0.118680235849947,0.1229070430479304821762510226,0.1073376957344877821762510226,0.0155693473134427,3.7888854840579336434950152521,31.796171510784669169026545795,31.879883123031640941864618983,800251000
22.55,2,0.1188201254415212773540982812,0.123181283553816,0.123181283553816,0.118965021848552,0.118965021848552,0.118661395918453,0.1228880754013792408335099511,0.1073187280879365408335099511,0.0155693473134427,3.7882668308926740099248692257,31.793971498574341665006663064,31.877828767321334050451922371,800606000
22.56,2,0.1188168086080420889077224015,0.123177303485059,0.123177303485059,0.118961700970327,0.118961700970327,0.118642577137547,0.1228691291819697162673694001,0.1072997818685270162673694001,0.0155693473134427,3.7876487102271002436967249635,31.791773705277894517629217659,31.875776396501976073738297578,800961000
22.57,2,0.1188134900855049884197656662,0.123173322289618,0.123173322289618,0.118958378400984,0.118958378400984,0.118623774549446,0.1228501991061800544662377284,0.1072808517927373544662377284,0.0155693473134427,3.7870309700782865941416535786,31.789575525193184312198910178,31.873723592014784415756600525,801316000
22.58,2,0.1188101845475668623490944456,0.123169354620858,0.123169354620858,0.118955068832074,0.118955068832074,0.118604986804207,0.1228312843362852395929427724,0.1072619370228425395929427724,0.0155693473134427,3.7864135858260007134036330201,31.787379982630435958229754292,31.871673164585181066109915826,801671100
22.59,2,0.1188068653102585932866324439,0.123165373807832,0.123165373807832,0.118951745547088,0.118951745547088,0.118586215672874,0.1228123857114470809221419720,0.1072430383980043809221419720,0.0155693473134427,3.7857965808892719916481526401,31.785186077821204092835101656,31.869624184209519117533562515,802026200
22.60,2,0.1188035645010838470322580665,0.123161412033596,0.123161412033596,0.118948440712708,0.118948440712708,0.118567461062858,0.1227935042623060741733646276,0.1072241569488633741733646276,0.0155693473134427,3.7851799841726058753933767085,31.782993236049851738571733755,31.867576115747375171827791726,802381200
22.61,2,0.1188002676744946627485991550,0.123157454619205,0.123157454619205,0.11894513986577,0.11894513986577,0.118548717047475,0.1227746335535005586188668540,0.1072052862400578586188668540,0.0155693473134427,3.7845636106952839224090968539,31.780798890789540601607408763,31.865526577704895101913614848,802736300
